match_id,date,bowler,wickets,runs_given,overs_bowled,season
1216492,2020-09-19 00:00:00,DL Chahar,2,31,4,2020
1216492,2020-09-19 00:00:00,JJ Bumrah,1,41,4,2020
1216492,2020-09-19 00:00:00,JL Pattinson,1,26,4,2020
1216492,2020-09-19 00:00:00,KH Pandya,1,36,4,2020
1216492,2020-09-19 00:00:00,L Ngidi,3,36,4,2020
1216492,2020-09-19 00:00:00,PP Chawla,1,20,4,2020
1216492,2020-09-19 00:00:00,RA Jadeja,2,42,4,2020
1216492,2020-09-19 00:00:00,RD Chahar,1,36,4,2020
1216492,2020-09-19 00:00:00,SM Curran,1,28,4,2020
1216492,2020-09-19 00:00:00,TA Boult,1,23,4,2020
1216493,2020-09-20 00:00:00,A Nortje,0,33,4,2020
1216493,2020-09-20 00:00:00,AR Patel,1,14,4,2020
1216493,2020-09-20 00:00:00,CJ Jordan,1,52,4,2020
1216493,2020-09-20 00:00:00,K Gowtham,0,39,4,2020
1216493,2020-09-20 00:00:00,K Rabada,4,29,5,2020
1216493,2020-09-20 00:00:00,MM Sharma,1,44,4,2020
1216493,2020-09-20 00:00:00,MP Stoinis,2,29,3,2020
1216493,2020-09-20 00:00:00,Mohammed Shami,4,15,5,2020
1216493,2020-09-20 00:00:00,R Ashwin,2,2,1,2020
1216493,2020-09-20 00:00:00,Ravi Bishnoi,1,21,4,2020
1216493,2020-09-20 00:00:00,SS Cottrell,2,23,4,2020
1216494,2020-10-21 00:00:00,CH Morris,1,15,4,2020
1216494,2020-10-21 00:00:00,CV Varun,0,28,4,2020
1216494,2020-10-21 00:00:00,I Udana,0,6,1,2020
1216494,2020-10-21 00:00:00,LH Ferguson,2,16,4,2020
1216494,2020-10-21 00:00:00,M Prasidh Krishna,0,19,3,2020
1216494,2020-10-21 00:00:00,Mohammed Siraj,3,8,4,2020
1216494,2020-10-21 00:00:00,Navdeep Saini,1,23,3,2020
1216494,2020-10-21 00:00:00,PJ Cummins,0,17,3,2020
1216494,2020-10-21 00:00:00,Washington Sundar,1,14,4,2020
1216494,2020-10-21 00:00:00,YS Chahal,2,15,4,2020
1216495,2020-11-03 00:00:00,DS Kulkarni,0,20,3,2020
1216495,2020-11-03 00:00:00,JL Pattinson,0,29,3,2020
1216495,2020-11-03 00:00:00,JO Holder,2,25,4,2020
1216495,2020-11-03 00:00:00,KH Pandya,0,32,4,2020
1216495,2020-11-03 00:00:00,NM Coulter-Nile,0,26,4,2020
1216495,2020-11-03 00:00:00,RD Chahar,0,36,4,2020
1216495,2020-11-03 00:00:00,Rashid Khan,1,32,4,2020
1216495,2020-11-03 00:00:00,S Nadeem,2,19,4,2020
1216495,2020-11-03 00:00:00,Sandeep Sharma,3,34,4,2020
1216495,2020-11-03 00:00:00,T Natarajan,0,38,4,2020
1216496,2020-09-22 00:00:00,DL Chahar,1,31,4,2020
1216496,2020-09-22 00:00:00,JC Archer,1,25,4,2020
1216496,2020-09-22 00:00:00,JD Unadkat,0,42,4,2020
1216496,2020-09-22 00:00:00,L Ngidi,2,52,4,2020
1216496,2020-09-22 00:00:00,PP Chawla,1,54,4,2020
1216496,2020-09-22 00:00:00,R Tewatia,3,37,4,2020
1216496,2020-09-22 00:00:00,RA Jadeja,0,38,4,2020
1216496,2020-09-22 00:00:00,S Gopal,1,38,4,2020
1216496,2020-09-22 00:00:00,SM Curran,3,32,4,2020
1216496,2020-09-22 00:00:00,TK Curran,1,53,4,2020
1216497,2020-10-24 00:00:00,A Nortje,2,27,4,2020
1216497,2020-10-24 00:00:00,AR Patel,0,7,1,2020
1216497,2020-10-24 00:00:00,CV Varun,5,19,4,2020
1216497,2020-10-24 00:00:00,K Rabada,2,30,4,2020
1216497,2020-10-24 00:00:00,KL Nagarkoti,0,11,2,2020
1216497,2020-10-24 00:00:00,LH Ferguson,1,30,4,2020
1216497,2020-10-24 00:00:00,M Prasidh Krishna,0,16,2,2020
1216497,2020-10-24 00:00:00,MP Stoinis,2,39,4,2020
1216497,2020-10-24 00:00:00,PJ Cummins,3,17,4,2020
1216497,2020-10-24 00:00:00,R Ashwin,0,45,3,2020
1216497,2020-10-24 00:00:00,SP Narine,0,36,4,2020
1216497,2020-10-24 00:00:00,TU Deshpande,0,39,4,2020
1216498,2020-10-24 00:00:00,Arshdeep Singh,4,22,4,2020
1216498,2020-10-24 00:00:00,CJ Jordan,3,15,4,2020
1216498,2020-10-24 00:00:00,JO Holder,2,25,4,2020
1216498,2020-10-24 00:00:00,KK Ahmed,1,31,4,2020
1216498,2020-10-24 00:00:00,M Ashwin,1,27,4,2020
1216498,2020-10-24 00:00:00,Mohammed Shami,1,33,4,2020
1216498,2020-10-24 00:00:00,Rashid Khan,2,14,4,2020
1216498,2020-10-24 00:00:00,Ravi Bishnoi,1,13,4,2020
1216498,2020-10-24 00:00:00,Sandeep Sharma,2,28,4,2020
1216498,2020-10-24 00:00:00,T Natarajan,0,21,4,2020
1216499,2020-10-28 00:00:00,CH Morris,1,35,4,2020
1216499,2020-10-28 00:00:00,DW Steyn,0,40,4,2020
1216499,2020-10-28 00:00:00,JJ Bumrah,3,13,4,2020
1216499,2020-10-28 00:00:00,JL Pattinson,0,35,3,2020
1216499,2020-10-28 00:00:00,KA Pollard,1,5,1,2020
1216499,2020-10-28 00:00:00,KH Pandya,0,27,4,2020
1216499,2020-10-28 00:00:00,Mohammed Siraj,2,27,4,2020
1216499,2020-10-28 00:00:00,RD Chahar,1,42,4,2020
1216499,2020-10-28 00:00:00,TA Boult,1,39,4,2020
1216499,2020-10-28 00:00:00,Washington Sundar,0,19,4,2020
1216499,2020-10-28 00:00:00,YS Chahal,2,37,4,2020
1216500,2020-10-09 00:00:00,A Nortje,1,23,4,2020
1216500,2020-10-09 00:00:00,AJ Tye,2,47,4,2020
1216500,2020-10-09 00:00:00,AR Patel,1,8,2,2020
1216500,2020-10-09 00:00:00,HV Patel,1,28,4,2020
1216500,2020-10-09 00:00:00,JC Archer,3,23,4,2020
1216500,2020-10-09 00:00:00,K Rabada,3,32,4,2020
1216500,2020-10-09 00:00:00,Kartik Tyagi,1,34,4,2020
1216500,2020-10-09 00:00:00,MP Stoinis,2,16,2,2020
1216500,2020-10-09 00:00:00,R Ashwin,2,21,4,2020
1216500,2020-10-09 00:00:00,R Tewatia,2,19,4,2020
1216500,2020-10-09 00:00:00,S Gopal,0,23,2,2020
1216500,2020-10-09 00:00:00,VR Aaron,0,24,2,2020
1216501,2020-10-07 00:00:00,AD Russell,1,18,2,2020
1216501,2020-10-07 00:00:00,CV Varun,1,28,4,2020
1216501,2020-10-07 00:00:00,DJ Bravo,4,35,4,2020
1216501,2020-10-07 00:00:00,DL Chahar,0,45,4,2020
1216501,2020-10-07 00:00:00,KL Nagarkoti,1,21,3,2020
1216501,2020-10-07 00:00:00,KV Sharma,2,25,4,2020
1216501,2020-10-07 00:00:00,PJ Cummins,0,23,4,2020
1216501,2020-10-07 00:00:00,SM Curran,2,26,4,2020
1216501,2020-10-07 00:00:00,SN Thakur,2,26,4,2020
1216501,2020-10-07 00:00:00,SP Narine,1,31,4,2020
1216501,2020-10-07 00:00:00,Shivam Mavi,1,32,3,2020
1216502,2020-10-31 00:00:00,CH Morris,0,15,2,2020
1216502,2020-10-31 00:00:00,I Udana,1,20,3,2020
1216502,2020-10-31 00:00:00,JO Holder,2,26,4,2020
1216502,2020-10-31 00:00:00,Mohammed Siraj,0,12,1,2020
1216502,2020-10-31 00:00:00,Navdeep Saini,1,28,2,2020
1216502,2020-10-31 00:00:00,Rashid Khan,1,18,4,2020
1216502,2020-10-31 00:00:00,S Nadeem,1,35,4,2020
1216502,2020-10-31 00:00:00,Sandeep Sharma,2,19,4,2020
1216502,2020-10-31 00:00:00,T Natarajan,1,11,4,2020
1216502,2020-10-31 00:00:00,Washington Sundar,1,21,3,2020
1216502,2020-10-31 00:00:00,YS Chahal,2,19,4,2020
1216503,2020-10-01 00:00:00,JDS Neesham,0,51,4,2020
1216503,2020-10-01 00:00:00,JJ Bumrah,2,18,4,2020
1216503,2020-10-01 00:00:00,JL Pattinson,2,27,4,2020
1216503,2020-10-01 00:00:00,K Gowtham,1,45,4,2020
1216503,2020-10-01 00:00:00,KH Pandya,1,24,4,2020
1216503,2020-10-01 00:00:00,Mohammed Shami,1,34,4,2020
1216503,2020-10-01 00:00:00,RD Chahar,2,25,4,2020
1216503,2020-10-01 00:00:00,Ravi Bishnoi,1,36,4,2020
1216503,2020-10-01 00:00:00,SS Cottrell,1,19,4,2020
1216503,2020-10-01 00:00:00,TA Boult,1,42,4,2020
1216504,2020-09-30 00:00:00,AS Rajpoot,1,35,4,2020
1216504,2020-09-30 00:00:00,CV Varun,2,25,4,2020
1216504,2020-09-30 00:00:00,JC Archer,2,18,4,2020
1216504,2020-09-30 00:00:00,JD Unadkat,1,14,2,2020
1216504,2020-09-30 00:00:00,KL Nagarkoti,2,13,2,2020
1216504,2020-09-30 00:00:00,Kuldeep Yadav,1,20,3,2020
1216504,2020-09-30 00:00:00,PJ Cummins,1,13,3,2020
1216504,2020-09-30 00:00:00,R Parag,0,14,1,2020
1216504,2020-09-30 00:00:00,R Tewatia,1,6,1,2020
1216504,2020-09-30 00:00:00,S Gopal,0,43,4,2020
1216504,2020-09-30 00:00:00,SP Narine,1,39,4,2020
1216504,2020-09-30 00:00:00,Shivam Mavi,2,20,4,2020
1216504,2020-09-30 00:00:00,TK Curran,1,33,4,2020
1216505,2020-11-02 00:00:00,A Nortje,4,33,4,2020
1216505,2020-11-02 00:00:00,AR Patel,0,30,4,2020
1216505,2020-11-02 00:00:00,CH Morris,0,19,2,2020
1216505,2020-11-02 00:00:00,DR Sams,0,37,4,2020
1216505,2020-11-02 00:00:00,I Udana,0,24,2,2020
1216505,2020-11-02 00:00:00,K Rabada,2,30,4,2020
1216505,2020-11-02 00:00:00,Mohammed Siraj,1,27,3,2020
1216505,2020-11-02 00:00:00,R Ashwin,1,18,4,2020
1216505,2020-11-02 00:00:00,Shahbaz Ahmed,2,25,4,2020
1216505,2020-11-02 00:00:00,Washington Sundar,1,24,4,2020
1216505,2020-11-02 00:00:00,YS Chahal,0,29,4,2020
1216506,2020-11-01 00:00:00,CH Gayle,0,5,1,2020
1216506,2020-11-01 00:00:00,CJ Jordan,1,31,3,2020
1216506,2020-11-01 00:00:00,DL Chahar,0,30,3,2020
1216506,2020-11-01 00:00:00,Imran Tahir,1,24,4,2020
1216506,2020-11-01 00:00:00,JDS Neesham,0,25,3,2020
1216506,2020-11-01 00:00:00,L Ngidi,3,38,4,2020
1216506,2020-11-01 00:00:00,M Ashwin,0,17,4,2020
1216506,2020-11-01 00:00:00,Mohammed Shami,0,24,4,2020
1216506,2020-11-01 00:00:00,RA Jadeja,1,17,3,2020
1216506,2020-11-01 00:00:00,Ravi Bishnoi,0,38,4,2020
1216506,2020-11-01 00:00:00,SM Curran,0,15,2,2020
1216506,2020-11-01 00:00:00,SN Thakur,1,27,4,2020
1216507,2020-10-11 00:00:00,Abhishek Sharma,0,11,1,2020
1216507,2020-10-11 00:00:00,BA Stokes,0,7,1,2020
1216507,2020-10-11 00:00:00,JC Archer,1,24,4,2020
1216507,2020-10-11 00:00:00,JD Unadkat,2,30,4,2020
1216507,2020-10-11 00:00:00,KK Ahmed,2,37,4,2020
1216507,2020-10-11 00:00:00,Kartik Tyagi,1,29,3,2020
1216507,2020-10-11 00:00:00,R Tewatia,0,34,4,2020
1216507,2020-10-11 00:00:00,Rashid Khan,2,25,4,2020
1216507,2020-10-11 00:00:00,S Gopal,0,31,4,2020
1216507,2020-10-11 00:00:00,Sandeep Sharma,0,32,4,2020
1216507,2020-10-11 00:00:00,T Natarajan,1,32,4,2020
1216507,2020-10-11 00:00:00,V Shankar,0,20,3,2020
1216508,2020-09-23 00:00:00,AD Russell,1,17,2,2020
1216508,2020-09-23 00:00:00,JJ Bumrah,2,31,4,2020
1216508,2020-09-23 00:00:00,JL Pattinson,2,24,4,2020
1216508,2020-09-23 00:00:00,KA Pollard,1,20,3,2020
1216508,2020-09-23 00:00:00,KH Pandya,0,10,1,2020
1216508,2020-09-23 00:00:00,Kuldeep Yadav,0,37,4,2020
1216508,2020-09-23 00:00:00,PJ Cummins,0,45,3,2020
1216508,2020-09-23 00:00:00,RD Chahar,2,26,4,2020
1216508,2020-09-23 00:00:00,S Sandeep Warrier,0,31,3,2020
1216508,2020-09-23 00:00:00,SP Narine,2,22,4,2020
1216508,2020-09-23 00:00:00,Shivam Mavi,2,29,4,2020
1216508,2020-09-23 00:00:00,TA Boult,2,30,4,2020
1216509,2020-10-17 00:00:00,A Nortje,2,44,4,2020
1216509,2020-10-17 00:00:00,AR Patel,0,23,4,2020
1216509,2020-10-17 00:00:00,DJ Bravo,1,22,3,2020
1216509,2020-10-17 00:00:00,DL Chahar,2,18,4,2020
1216509,2020-10-17 00:00:00,K Rabada,1,31,4,2020
1216509,2020-10-17 00:00:00,KV Sharma,0,34,3,2020
1216509,2020-10-17 00:00:00,MP Stoinis,0,10,1,2020
1216509,2020-10-17 00:00:00,R Ashwin,0,30,3,2020
1216509,2020-10-17 00:00:00,RA Jadeja,0,34,2,2020
1216509,2020-10-17 00:00:00,SM Curran,1,34,4,2020
1216509,2020-10-17 00:00:00,SN Thakur,1,39,4,2020
1216509,2020-10-17 00:00:00,TU Deshpande,1,37,4,2020
1216510,2020-09-24 00:00:00,DW Steyn,0,56,4,2020
1216510,2020-09-24 00:00:00,GJ Maxwell,1,10,2,2020
1216510,2020-09-24 00:00:00,JDS Neesham,0,12,2,2020
1216510,2020-09-24 00:00:00,M Ashwin,3,20,3,2020
1216510,2020-09-24 00:00:00,Mohammed Shami,1,14,3,2020
1216510,2020-09-24 00:00:00,Navdeep Saini,0,35,4,2020
1216510,2020-09-24 00:00:00,Ravi Bishnoi,3,29,4,2020
1216510,2020-09-24 00:00:00,S Dube,2,33,3,2020
1216510,2020-09-24 00:00:00,SS Cottrell,2,15,3,2020
1216510,2020-09-24 00:00:00,UT Yadav,0,33,3,2020
1216510,2020-09-24 00:00:00,Washington Sundar,0,13,2,2020
1216510,2020-09-24 00:00:00,YS Chahal,1,25,4,2020
1216511,2020-10-06 00:00:00,AS Rajpoot,0,40,3,2020
1216511,2020-10-06 00:00:00,JC Archer,1,33,4,2020
1216511,2020-10-06 00:00:00,JJ Bumrah,4,20,4,2020
1216511,2020-10-06 00:00:00,JL Pattinson,2,19,4,2020
1216511,2020-10-06 00:00:00,KA Pollard,1,24,2,2020
1216511,2020-10-06 00:00:00,KH Pandya,0,22,2,2020
1216511,2020-10-06 00:00:00,Kartik Tyagi,1,33,4,2020
1216511,2020-10-06 00:00:00,R Tewatia,0,13,2,2020
1216511,2020-10-06 00:00:00,RD Chahar,1,23,3,2020
1216511,2020-10-06 00:00:00,S Gopal,2,28,4,2020
1216511,2020-10-06 00:00:00,TA Boult,2,26,4,2020
1216511,2020-10-06 00:00:00,TK Curran,0,32,3,2020
1216512,2020-10-18 00:00:00,AD Russell,0,28,2,2020
1216512,2020-10-18 00:00:00,Basil Thampi,1,46,4,2020
1216512,2020-10-18 00:00:00,CV Varun,1,32,4,2020
1216512,2020-10-18 00:00:00,Kuldeep Yadav,0,17,3,2020
1216512,2020-10-18 00:00:00,LH Ferguson,5,17,5,2020
1216512,2020-10-18 00:00:00,PJ Cummins,1,28,4,2020
1216512,2020-10-18 00:00:00,Rashid Khan,1,29,5,2020
1216512,2020-10-18 00:00:00,Sandeep Sharma,0,27,4,2020
1216512,2020-10-18 00:00:00,Shivam Mavi,1,33,3,2020
1216512,2020-10-18 00:00:00,T Natarajan,2,39,4,2020
1216512,2020-10-18 00:00:00,V Shankar,1,20,4,2020
1216513,2020-10-04 00:00:00,CJ Jordan,0,42,3,2020
1216513,2020-10-04 00:00:00,DJ Bravo,0,36,4,2020
1216513,2020-10-04 00:00:00,DL Chahar,0,17,3,2020
1216513,2020-10-04 00:00:00,Harpreet Brar,0,40,4,2020
1216513,2020-10-04 00:00:00,Mohammed Shami,0,29,4,2020
1216513,2020-10-04 00:00:00,PP Chawla,1,22,2,2020
1216513,2020-10-04 00:00:00,RA Jadeja,1,30,4,2020
1216513,2020-10-04 00:00:00,Ravi Bishnoi,0,31,4,2020
1216513,2020-10-04 00:00:00,SM Curran,0,31,3,2020
1216513,2020-10-04 00:00:00,SN Thakur,2,38,4,2020
1216513,2020-10-04 00:00:00,SS Cottrell,0,28,3,2020
1216514,2020-10-03 00:00:00,A Zampa,0,27,3,2020
1216514,2020-10-03 00:00:00,I Udana,2,40,4,2020
1216514,2020-10-03 00:00:00,JC Archer,1,18,4,2020
1216514,2020-10-03 00:00:00,JD Unadkat,0,31,3,2020
1216514,2020-10-03 00:00:00,Navdeep Saini,1,36,4,2020
1216514,2020-10-03 00:00:00,R Parag,0,11,1,2020
1216514,2020-10-03 00:00:00,R Tewatia,0,28,4,2020
1216514,2020-10-03 00:00:00,S Dube,0,4,1,2020
1216514,2020-10-03 00:00:00,S Gopal,1,27,4,2020
1216514,2020-10-03 00:00:00,TK Curran,0,40,4,2020
1216514,2020-10-03 00:00:00,Washington Sundar,0,20,4,2020
1216514,2020-10-03 00:00:00,YS Chahal,3,24,4,2020
1216515,2020-10-03 00:00:00,A Mishra,1,13,2,2020
1216515,2020-10-03 00:00:00,A Nortje,3,33,4,2020
1216515,2020-10-03 00:00:00,AD Russell,2,29,4,2020
1216515,2020-10-03 00:00:00,CV Varun,1,49,4,2020
1216515,2020-10-03 00:00:00,HV Patel,2,30,4,2020
1216515,2020-10-03 00:00:00,K Rabada,1,51,4,2020
1216515,2020-10-03 00:00:00,KL Nagarkoti,1,33,3,2020
1216515,2020-10-03 00:00:00,MP Stoinis,1,45,4,2020
1216515,2020-10-03 00:00:00,PJ Cummins,0,49,4,2020
1216515,2020-10-03 00:00:00,R Ashwin,0,25,2,2020
1216515,2020-10-03 00:00:00,SP Narine,0,26,2,2020
1216515,2020-10-03 00:00:00,Shivam Mavi,0,40,3,2020
1216516,2020-10-02 00:00:00,Abdul Samad,1,36,4,2020
1216516,2020-10-02 00:00:00,Abhishek Sharma,0,4,1,2020
1216516,2020-10-02 00:00:00,B Kumar,1,20,4,2020
1216516,2020-10-02 00:00:00,DJ Bravo,0,26,4,2020
1216516,2020-10-02 00:00:00,DL Chahar,2,29,4,2020
1216516,2020-10-02 00:00:00,KK Ahmed,0,32,4,2020
1216516,2020-10-02 00:00:00,PP Chawla,2,20,3,2020
1216516,2020-10-02 00:00:00,RA Jadeja,0,16,2,2020
1216516,2020-10-02 00:00:00,Rashid Khan,0,12,4,2020
1216516,2020-10-02 00:00:00,SM Curran,0,35,3,2020
1216516,2020-10-02 00:00:00,SN Thakur,1,30,4,2020
1216516,2020-10-02 00:00:00,T Natarajan,3,42,4,2020
1216517,2020-10-18 00:00:00,Arshdeep Singh,2,34,3,2020
1216517,2020-10-18 00:00:00,CJ Jordan,2,41,4,2020
1216517,2020-10-18 00:00:00,DJ Hooda,0,9,1,2020
1216517,2020-10-18 00:00:00,GJ Maxwell,0,24,4,2020
1216517,2020-10-18 00:00:00,JJ Bumrah,5,28,5,2020
1216517,2020-10-18 00:00:00,KA Pollard,0,24,2,2020
1216517,2020-10-18 00:00:00,KH Pandya,0,12,2,2020
1216517,2020-10-18 00:00:00,M Ashwin,0,28,3,2020
1216517,2020-10-18 00:00:00,Mohammed Shami,3,35,5,2020
1216517,2020-10-18 00:00:00,NM Coulter-Nile,0,33,4,2020
1216517,2020-10-18 00:00:00,RD Chahar,2,33,4,2020
1216517,2020-10-18 00:00:00,Ravi Bishnoi,1,12,2,2020
1216517,2020-10-18 00:00:00,TA Boult,1,62,4,2020
1216518,2020-10-22 00:00:00,AS Rajpoot,0,10,1,2020
1216518,2020-10-22 00:00:00,BA Stokes,0,22,2,2020
1216518,2020-10-22 00:00:00,JC Archer,2,20,4,2020
1216518,2020-10-22 00:00:00,JO Holder,4,31,4,2020
1216518,2020-10-22 00:00:00,Kartik Tyagi,0,40,4,2020
1216518,2020-10-22 00:00:00,R Tewatia,0,25,4,2020
1216518,2020-10-22 00:00:00,Rashid Khan,1,20,4,2020
1216518,2020-10-22 00:00:00,S Gopal,0,32,4,2020
1216518,2020-10-22 00:00:00,S Nadeem,0,9,1,2020
1216518,2020-10-22 00:00:00,Sandeep Sharma,0,31,4,2020
1216518,2020-10-22 00:00:00,T Natarajan,0,45,4,2020
1216518,2020-10-22 00:00:00,V Shankar,1,15,3,2020
1216519,2020-10-05 00:00:00,A Nortje,2,21,4,2020
1216519,2020-10-05 00:00:00,AR Patel,2,18,4,2020
1216519,2020-10-05 00:00:00,HV Patel,0,40,4,2020
1216519,2020-10-05 00:00:00,I Udana,1,39,4,2020
1216519,2020-10-05 00:00:00,K Rabada,4,22,4,2020
1216519,2020-10-05 00:00:00,MM Ali,1,19,2,2020
1216519,2020-10-05 00:00:00,Mohammed Siraj,2,32,4,2020
1216519,2020-10-05 00:00:00,Navdeep Saini,0,47,3,2020
1216519,2020-10-05 00:00:00,R Ashwin,1,25,4,2020
1216519,2020-10-05 00:00:00,Washington Sundar,0,20,4,2020
1216519,2020-10-05 00:00:00,YS Chahal,0,29,3,2020
1216520,2020-10-26 00:00:00,Arshdeep Singh,0,17,2,2020
1216520,2020-10-26 00:00:00,CJ Jordan,2,23,4,2020
1216520,2020-10-26 00:00:00,CV Varun,1,34,4,2020
1216520,2020-10-26 00:00:00,GJ Maxwell,1,21,2,2020
1216520,2020-10-26 00:00:00,LH Ferguson,1,31,4,2020
1216520,2020-10-26 00:00:00,M Ashwin,1,27,4,2020
1216520,2020-10-26 00:00:00,M Prasidh Krishna,0,24,3,2020
1216520,2020-10-26 00:00:00,Mohammed Shami,3,35,4,2020
1216520,2020-10-26 00:00:00,PJ Cummins,0,31,4,2020
1216520,2020-10-26 00:00:00,Ravi Bishnoi,2,20,4,2020
1216520,2020-10-26 00:00:00,SP Narine,0,27,4,2020
1216521,2020-10-23 00:00:00,DL Chahar,0,34,4,2020
1216521,2020-10-23 00:00:00,Imran Tahir,0,22,3,2020
1216521,2020-10-23 00:00:00,JJ Bumrah,2,25,4,2020
1216521,2020-10-23 00:00:00,JR Hazlewood,0,17,2,2020
1216521,2020-10-23 00:00:00,KA Pollard,0,4,1,2020
1216521,2020-10-23 00:00:00,KH Pandya,0,14,3,2020
1216521,2020-10-23 00:00:00,NM Coulter-Nile,1,20,4,2020
1216521,2020-10-23 00:00:00,RA Jadeja,0,15,1,2020
1216521,2020-10-23 00:00:00,RD Chahar,2,22,4,2020
1216521,2020-10-23 00:00:00,SN Thakur,0,26,3,2020
1216521,2020-10-23 00:00:00,TA Boult,4,17,4,2020
1216522,2020-10-17 00:00:00,CH Morris,4,22,4,2020
1216522,2020-10-17 00:00:00,I Udana,0,41,3,2020
1216522,2020-10-17 00:00:00,JC Archer,0,37,4,2020
1216522,2020-10-17 00:00:00,JD Unadkat,0,45,4,2020
1216522,2020-10-17 00:00:00,Kartik Tyagi,1,29,4,2020
1216522,2020-10-17 00:00:00,Navdeep Saini,0,30,4,2020
1216522,2020-10-17 00:00:00,R Tewatia,1,24,4,2020
1216522,2020-10-17 00:00:00,S Gopal,1,31,4,2020
1216522,2020-10-17 00:00:00,Shahbaz Ahmed,0,18,2,2020
1216522,2020-10-17 00:00:00,Washington Sundar,0,25,3,2020
1216522,2020-10-17 00:00:00,YS Chahal,2,31,4,2020
1216523,2020-10-10 00:00:00,Arshdeep Singh,2,23,4,2020
1216523,2020-10-10 00:00:00,CJ Jordan,1,36,4,2020
1216523,2020-10-10 00:00:00,CV Varun,0,27,4,2020
1216523,2020-10-10 00:00:00,KL Nagarkoti,0,40,3,2020
1216523,2020-10-10 00:00:00,M Prasidh Krishna,3,29,4,2020
1216523,2020-10-10 00:00:00,Mohammed Shami,2,30,4,2020
1216523,2020-10-10 00:00:00,Mujeeb Ur Rahman,0,41,4,2020
1216523,2020-10-10 00:00:00,N Rana,0,7,1,2020
1216523,2020-10-10 00:00:00,PJ Cummins,0,29,4,2020
1216523,2020-10-10 00:00:00,Ravi Bishnoi,1,25,4,2020
1216523,2020-10-10 00:00:00,SP Narine,2,28,4,2020
1216524,2020-10-27 00:00:00,A Nortje,1,34,4,2020
1216524,2020-10-27 00:00:00,AR Patel,0,35,4,2020
1216524,2020-10-27 00:00:00,DA Warner,0,1,1,2020
1216524,2020-10-27 00:00:00,JO Holder,1,45,4,2020
1216524,2020-10-27 00:00:00,K Rabada,0,54,4,2020
1216524,2020-10-27 00:00:00,MP Stoinis,0,15,2,2020
1216524,2020-10-27 00:00:00,R Ashwin,1,35,3,2020
1216524,2020-10-27 00:00:00,Rashid Khan,3,7,4,2020
1216524,2020-10-27 00:00:00,S Nadeem,1,7,1,2020
1216524,2020-10-27 00:00:00,Sandeep Sharma,2,25,4,2020
1216524,2020-10-27 00:00:00,T Natarajan,2,26,4,2020
1216524,2020-10-27 00:00:00,TU Deshpande,0,35,3,2020
1216524,2020-10-27 00:00:00,V Shankar,1,11,2,2020
1216525,2020-10-10 00:00:00,CH Morris,3,19,4,2020
1216525,2020-10-10 00:00:00,DJ Bravo,0,27,3,2020
1216525,2020-10-10 00:00:00,DL Chahar,1,9,3,2020
1216525,2020-10-10 00:00:00,I Udana,1,30,4,2020
1216525,2020-10-10 00:00:00,KV Sharma,0,33,4,2020
1216525,2020-10-10 00:00:00,Navdeep Saini,1,15,4,2020
1216525,2020-10-10 00:00:00,RA Jadeja,0,7,2,2020
1216525,2020-10-10 00:00:00,S Dube,0,13,1,2020
1216525,2020-10-10 00:00:00,SM Curran,1,43,4,2020
1216525,2020-10-10 00:00:00,SN Thakur,2,38,4,2020
1216525,2020-10-10 00:00:00,Washington Sundar,2,16,3,2020
1216525,2020-10-10 00:00:00,YS Chahal,1,34,4,2020
1216526,2020-10-16 00:00:00,AD Russell,0,15,2,2020
1216526,2020-10-16 00:00:00,CJ Green,0,24,3,2020
1216526,2020-10-16 00:00:00,CV Varun,1,23,4,2020
1216526,2020-10-16 00:00:00,JJ Bumrah,1,21,4,2020
1216526,2020-10-16 00:00:00,KH Pandya,0,23,4,2020
1216526,2020-10-16 00:00:00,M Prasidh Krishna,0,30,2,2020
1216526,2020-10-16 00:00:00,NM Coulter-Nile,1,48,4,2020
1216526,2020-10-16 00:00:00,PJ Cummins,0,28,3,2020
1216526,2020-10-16 00:00:00,RD Chahar,2,18,4,2020
1216526,2020-10-16 00:00:00,Shivam Mavi,1,24,3,2020
1216526,2020-10-16 00:00:00,TA Boult,1,31,4,2020
1216527,2020-09-27 00:00:00,AS Rajpoot,1,37,4,2020
1216527,2020-09-27 00:00:00,GJ Maxwell,0,29,3,2020
1216527,2020-09-27 00:00:00,JC Archer,0,45,4,2020
1216527,2020-09-27 00:00:00,JD Unadkat,0,26,3,2020
1216527,2020-09-27 00:00:00,JDS Neesham,1,40,4,2020
1216527,2020-09-27 00:00:00,M Ashwin,1,16,2,2020
1216527,2020-09-27 00:00:00,Mohammed Shami,3,52,4,2020
1216527,2020-09-27 00:00:00,R Tewatia,0,19,1,2020
1216527,2020-09-27 00:00:00,Ravi Bishnoi,0,32,4,2020
1216527,2020-09-27 00:00:00,S Gopal,0,43,4,2020
1216527,2020-09-27 00:00:00,SS Cottrell,1,49,3,2020
1216527,2020-09-27 00:00:00,TK Curran,1,43,4,2020
1216528,2020-10-13 00:00:00,DJ Bravo,2,25,3,2020
1216528,2020-10-13 00:00:00,DL Chahar,0,26,4,2020
1216528,2020-10-13 00:00:00,KK Ahmed,2,44,4,2020
1216528,2020-10-13 00:00:00,KV Sharma,2,34,4,2020
1216528,2020-10-13 00:00:00,PP Chawla,0,8,1,2020
1216528,2020-10-13 00:00:00,RA Jadeja,1,21,3,2020
